SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-2-2021,Single Family Residential,860 Muender Ave,SUNNYVALE,CA,94086,1460000,4,2.0,SUNNYVALE,1308,6349,1924,180,1116,,Sold,,,http://www.redfin.com/CA/Sunnyvale/860-Muender-Ave-94086/home/1339906,MLSListings,ML81829420,N,Y,37.3803641,-122.0399951
PAST SALE,June-29-2021,Single Family Residential,149 Leota Ave,SUNNYVALE,CA,94086,1833000,3,2.0,SUNNYVALE,1584,6379,1966,61,1157,,Sold,,,http://www.redfin.com/CA/Sunnyvale/149-Leota-Ave-94086/home/1102566,MLSListings,ML81839637,N,Y,37.3825793,-122.049186
PAST SALE,May-24-2021,Single Family Residential,769 W Mc Kinley Ave,SUNNYVALE,CA,94086,1300000,2,1.0,SUNNYVALE,733,4007,1920,97,1774,,Sold,,,http://www.redfin.com/CA/Sunnyvale/769-W-McKinley-Ave-94086/home/1174022,MLSListings,ML81839798,N,Y,37.3759905,-122.038541
PAST SALE,August-13-2021,Single Family Residential,135 S Pastoria Ave,SUNNYVALE,CA,94086,1460000,3,1.0,SUNNYVALE,1180,4642,1934,16,1237,,Sold,,,http://www.redfin.com/CA/Sunnyvale/135-S-Pastoria-Ave-94086/home/1375811,MLSListings,ML81852004,N,Y,37.3796433,-122.0379082
PAST SALE,June-14-2021,Single Family Residential,566 Fir Ave,Sunnyvale,CA,94085,1627000,3,2.0,Sunnyvale,1427,8251,1952,76,,,Sold,,,http://www.redfin.com/CA/Sunnyvale/566-Fir-Ave-94085/home/656132,MetroList,20077979,N,Y,37.3860303,-122.0176142
PAST SALE,May-4-2021,Single Family Residential,514 Isla Vista Ter,SUNNYVALE,CA,94085,1870000,3,2.5,SUNNYVALE,1468,3648,2000,117,1274,62,Sold,,,http://www.redfin.com/CA/Sunnyvale/514-Isla-Vista-Ter-94085/home/1495280,MLSListings,ML81836628,N,Y,37.3911124,-122.0180583
PAST SALE,,Single Family Residential,1062 Morningside Dr,Sunnyvale,CA,94087,2300000,3,2.0,,1796,6119,1953,,1281,,,,,http://www.redfin.com/CA/Sunnyvale/1062-Morningside-Dr-94087/home/1009861,,,N,Y,37.3656682,-122.054114
PAST SALE,,Single Family Residential,1775 Lamont Ct,Sunnyvale,CA,94087,2000000,4,2.0,,1764,8058,1976,,1134,,,,,http://www.redfin.com/CA/Sunnyvale/1775-Lamont-Ct-94087/home/1714195,,,N,Y,37.3350817,-122.0526046
PAST SALE,,Single Family Residential,798 W Iowa Ave,Sunnyvale,CA,94086,3000000,5,4.0,,2676,10261,1955,,1121,,,,,http://www.redfin.com/CA/Sunnyvale/798-W-Iowa-Ave-94086/home/627783,,,N,Y,37.3739003,-122.0392181
PAST SALE,May-12-2021,Single Family Residential,497 Purisima Ave,SUNNYVALE,CA,94086,1905000,3,1.5,SUNNYVALE,1144,6300,1954,109,1665,,Sold,,,http://www.redfin.com/CA/Sunnyvale/497-Purisima-Ave-94086/home/628437,MLSListings,ML81835607,N,Y,37.3718213,-122.0424372
PAST SALE,June-24-2021,Single Family Residential,868 Mango Ave,Sunnyvale,CA,94087,2455000,4,2.0,Cherry Chase,1371,6200,1961,66,1791,,Sold,,,http://www.redfin.com/CA/Sunnyvale/868-Mango-Ave-94087/home/1223856,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40950732,N,Y,37.3653588,-122.052094
PAST SALE,May-27-2021,Single Family Residential,800 Harvard Ave,SUNNYVALE,CA,94087,2580000,4,2.0,SUNNYVALE,1575,5888,1962,94,1638,,Sold,,,http://www.redfin.com/CA/Sunnyvale/800-Harvard-Ave-94087/home/1511915,MLSListings,ML81840986,N,Y,37.3637885,-122.0456118
PAST SALE,June-16-2021,Single Family Residential,974 Blair Ave,SUNNYVALE,CA,94087,2238000,4,3.0,SUNNYVALE,1498,6294,1955,74,1494,,Sold,,,http://www.redfin.com/CA/Sunnyvale/974-Blair-Ave-94087/home/1763505,MLSListings,ML81842663,N,Y,37.3701951,-122.0480094
PAST SALE,March-18-2021,Single Family Residential,717 Melon Ct,SUNNYVALE,CA,94087,2090000,3,2.0,SUNNYVALE,1210,6534,1955,164,1727,,Sold,,,http://www.redfin.com/CA/Sunnyvale/717-Melon-Ct-94087/home/1561831,MLSListings,ML81828188,N,Y,37.3704454,-122.0504735
PAST SALE,July-30-2021,Single Family Residential,819 Elmira Dr,SUNNYVALE,CA,94087,2550000,4,2.0,SUNNYVALE,1811,6733,1963,30,1408,,Sold,,,http://www.redfin.com/CA/Sunnyvale/819-Elmira-Dr-94087/home/1632852,MLSListings,ML81851090,N,Y,37.3654882,-122.0432142
PAST SALE,May-6-2021,Single Family Residential,1226 Lynn Way,SUNNYVALE,CA,94087,2180000,4,2.0,SUNNYVALE,1428,4938,1952,115,1527,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1226-Lynn-Way-94087/home/1432723,MLSListings,ML81834556,Y,Y,37.3686507,-122.0587756
PAST SALE,July-9-2021,Single Family Residential,1663 Kennard Way,SUNNYVALE,CA,94087,2350000,3,2.0,SUNNYVALE,1540,6295,1961,51,1526,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1663-Kennard-Way-94087/home/1201813,MLSListings,ML81843409,N,Y,37.3399031,-122.0117552
PAST SALE,,Single Family Residential,1641 Meadowlark Ln,Sunnyvale,CA,94087,1975000,3,2.0,,1152,6443,1957,,1714,,,,,http://www.redfin.com/CA/Sunnyvale/1641-Meadowlark-Ln-94087/home/764139,,,N,Y,37.3403502,-122.0135505
PAST SALE,July-15-2021,Single Family Residential,1526 Meadowlark Ln,SUNNYVALE,CA,94087,2311000,4,2.0,SUNNYVALE,1664,6324,1962,45,1389,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1526-Meadowlark-Ln-94087/home/1830015,MLSListings,ML81848018,N,Y,37.343688,-122.0130613
PAST SALE,March-19-2021,Single Family Residential,393 S Fernwood Cir,SUNNYVALE,CA,94085,1600000,3,2.0,SUNNYVALE,1262,5300,1952,163,1268,,Sold,,,http://www.redfin.com/CA/Sunnyvale/393-S-Fernwood-Cir-94085/home/1576152,MLSListings,ML81829625,N,Y,37.391721,-122.0207674
PAST SALE,March-18-2021,Single Family Residential,741 Borregas,Sunnyvale,CA,94085,1147000,2,1.0,Sunnyvale,851,5000,1953,164,1348,,Sold,,,http://www.redfin.com/CA/Sunnyvale/741-Borregas-Ave-94085/home/1799141,San Francisco MLS,514490,N,Y,37.3950981,-122.023876
PAST SALE,March-25-2021,Single Family Residential,916 Mango Ave,SUNNYVALE,CA,94087,2380000,3,2.0,SUNNYVALE,1356,6465,1961,157,1755,,Sold,,,http://www.redfin.com/CA/Sunnyvale/916-Mango-Ave-94087/home/729975,MLSListings,ML81833426,N,Y,37.3635828,-122.0526934
